metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
iteration_duration,1783905257,118.301585,,,,,,,,,default,,,,,,,
iterations,1783905257,1.000000,,,,,,,,,default,,,,,,,
vus,1783905257,1.000000,,,,,,,,,,,,,,,,
vus_max,1783905257,20.000000,,,,,,,,,,,,,,,,
http_reqs,1783905257,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=23&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=23&size=20,,
http_req_duration,1783905257,174.677266,,,,true,,GET,http://springboot-api:8080/api/products?page=23&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=23&size=20,,
http_req_blocked,1783905257,0.003938,,,,true,,GET,http://springboot-api:8080/api/products?page=23&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=23&size=20,,
http_req_connecting,1783905257,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=23&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=23&size=20,,
http_req_tls_handshaking,1783905257,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=23&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=23&size=20,,
http_req_sending,1783905257,0.016783,,,,true,,GET,http://springboot-api:8080/api/products?page=23&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=23&size=20,,
http_req_waiting,1783905257,174.099696,,,,true,,GET,http://springboot-api:8080/api/products?page=23&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=23&size=20,,
http_req_receiving,1783905257,0.560787,,,,true,,GET,http://springboot-api:8080/api/products?page=23&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=23&size=20,,
http_req_failed,1783905257,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=23&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=23&size=20,,
checks,1783905257,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1783905257,0.000000,,,,,,,,,default,,,,,,,
data_sent,1783905258,113.000000,,,,,,,,,default,,,,,,,
data_received,1783905258,12011.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783905258,275.831388,,,,,,,,,default,,,,,,,
iterations,1783905258,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1783905258,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=28&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=28&size=20,,
http_req_duration,1783905258,172.593261,,,,true,,GET,http://springboot-api:8080/api/products?page=28&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=28&size=20,,
http_req_blocked,1783905258,0.003828,,,,true,,GET,http://springboot-api:8080/api/products?page=28&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=28&size=20,,
http_req_connecting,1783905258,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=28&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=28&size=20,,
http_req_tls_handshaking,1783905258,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=28&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=28&size=20,,
http_req_sending,1783905258,0.016111,,,,true,,GET,http://springboot-api:8080/api/products?page=28&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=28&size=20,,
http_req_waiting,1783905258,171.671238,,,,true,,GET,http://springboot-api:8080/api/products?page=28&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=28&size=20,,
http_req_receiving,1783905258,0.905912,,,,true,,GET,http://springboot-api:8080/api/products?page=28&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=28&size=20,,
http_req_failed,1783905258,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=28&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=28&size=20,,
checks,1783905258,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1783905258,0.000000,,,,,,,,,default,,,,,,,
data_sent,1783905258,113.000000,,,,,,,,,default,,,,,,,
data_received,1783905258,12524.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783905258,273.882249,,,,,,,,,default,,,,,,,
iterations,1783905258,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1783905258,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=85&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=85&size=20,,
http_req_duration,1783905258,171.410465,,,,true,,GET,http://springboot-api:8080/api/products?page=85&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=85&size=20,,
http_req_blocked,1783905258,0.008126,,,,true,,GET,http://springboot-api:8080/api/products?page=85&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=85&size=20,,
http_req_connecting,1783905258,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=85&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=85&size=20,,
http_req_tls_handshaking,1783905258,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=85&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=85&size=20,,
http_req_sending,1783905258,0.101298,,,,true,,GET,http://springboot-api:8080/api/products?page=85&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=85&size=20,,
http_req_waiting,1783905258,170.747308,,,,true,,GET,http://springboot-api:8080/api/products?page=85&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=85&size=20,,
http_req_receiving,1783905258,0.561859,,,,true,,GET,http://springboot-api:8080/api/products?page=85&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=85&size=20,,
http_req_failed,1783905258,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=85&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=85&size=20,,
checks,1783905258,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1783905258,0.000000,,,,,,,,,default,,,,,,,
data_sent,1783905258,113.000000,,,,,,,,,default,,,,,,,
data_received,1783905258,11957.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783905258,272.653645,,,,,,,,,default,,,,,,,
iterations,1783905258,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1783905258,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=20&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=20&size=20,,
http_req_duration,1783905258,163.063969,,,,true,,GET,http://springboot-api:8080/api/products?page=20&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=20&size=20,,
http_req_blocked,1783905258,0.005881,,,,true,,GET,http://springboot-api:8080/api/products?page=20&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=20&size=20,,
http_req_connecting,1783905258,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=20&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=20&size=20,,
http_req_tls_handshaking,1783905258,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=20&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=20&size=20,,
http_req_sending,1783905258,0.049517,,,,true,,GET,http://springboot-api:8080/api/products?page=20&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=20&size=20,,
http_req_waiting,1783905258,162.416994,,,,true,,GET,http://springboot-api:8080/api/products?page=20&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=20&size=20,,
http_req_receiving,1783905258,0.597458,,,,true,,GET,http://springboot-api:8080/api/products?page=20&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=20&size=20,,
http_req_failed,1783905258,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=20&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=20&size=20,,
checks,1783905258,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1783905258,0.000000,,,,,,,,,default,,,,,,,
vus,1783905258,1.000000,,,,,,,,,,,,,,,,
vus_max,1783905258,20.000000,,,,,,,,,,,,,,,,
data_sent,1783905258,113.000000,,,,,,,,,default,,,,,,,
data_received,1783905258,11738.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783905258,264.508124,,,,,,,,,default,,,,,,,
iterations,1783905258,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1783905258,1.000000,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,,
http_req_duration,1783905258,7.567834,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,,
http_req_blocked,1783905258,0.003517,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,,
http_req_connecting,1783905258,0.000000,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,,
http_req_tls_handshaking,1783905258,0.000000,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,,
http_req_sending,1783905258,0.040259,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,,
http_req_waiting,1783905258,7.119396,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,,
http_req_receiving,1783905258,0.408179,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,,
http_req_failed,1783905258,0.000000,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cf56,,
checks,1783905258,1.000000,PUT 200,,,,,,,,default,,,,,,,
checks,1783905258,0.000000,PUT 404,,,,,,,,default,,,,,,,
error_rate,1783905258,0.000000,,,,,,,,,default,,,,,,,
data_sent,1783905258,649.000000,,,,,,,,,default,,,,,,,
data_received,1783905258,636.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783905258,108.975043,,,,,,,,,default,,,,,,,
iterations,1783905258,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1783905259,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=99&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=99&size=20,,
http_req_duration,1783905259,168.627392,,,,true,,GET,http://springboot-api:8080/api/products?page=99&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=99&size=20,,
http_req_blocked,1783905259,0.007094,,,,true,,GET,http://springboot-api:8080/api/products?page=99&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=99&size=20,,
http_req_connecting,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=99&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=99&size=20,,
http_req_tls_handshaking,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=99&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=99&size=20,,
http_req_sending,1783905259,0.023376,,,,true,,GET,http://springboot-api:8080/api/products?page=99&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=99&size=20,,
http_req_waiting,1783905259,166.810933,,,,true,,GET,http://springboot-api:8080/api/products?page=99&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=99&size=20,,
http_req_receiving,1783905259,1.793083,,,,true,,GET,http://springboot-api:8080/api/products?page=99&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=99&size=20,,
http_req_failed,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=99&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=99&size=20,,
checks,1783905259,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1783905259,0.000000,,,,,,,,,default,,,,,,,
data_sent,1783905259,113.000000,,,,,,,,,default,,,,,,,
data_received,1783905259,11854.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783905259,270.065863,,,,,,,,,default,,,,,,,
iterations,1783905259,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1783905259,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=2&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=2&size=20,,
http_req_duration,1783905259,193.653954,,,,true,,GET,http://springboot-api:8080/api/products?page=2&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=2&size=20,,
http_req_blocked,1783905259,0.584684,,,,true,,GET,http://springboot-api:8080/api/products?page=2&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=2&size=20,,
http_req_connecting,1783905259,0.415663,,,,true,,GET,http://springboot-api:8080/api/products?page=2&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=2&size=20,,
http_req_tls_handshaking,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=2&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=2&size=20,,
http_req_sending,1783905259,0.082752,,,,true,,GET,http://springboot-api:8080/api/products?page=2&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=2&size=20,,
http_req_waiting,1783905259,192.834761,,,,true,,GET,http://springboot-api:8080/api/products?page=2&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=2&size=20,,
http_req_receiving,1783905259,0.736441,,,,true,,GET,http://springboot-api:8080/api/products?page=2&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=2&size=20,,
http_req_failed,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=2&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=2&size=20,,
checks,1783905259,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1783905259,0.000000,,,,,,,,,default,,,,,,,
data_sent,1783905259,112.000000,,,,,,,,,default,,,,,,,
data_received,1783905259,11541.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783905259,295.552626,,,,,,,,,default,,,,,,,
iterations,1783905259,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1783905259,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=64&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=64&size=20,,
http_req_duration,1783905259,171.068867,,,,true,,GET,http://springboot-api:8080/api/products?page=64&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=64&size=20,,
http_req_blocked,1783905259,0.006613,,,,true,,GET,http://springboot-api:8080/api/products?page=64&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=64&size=20,,
http_req_connecting,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=64&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=64&size=20,,
http_req_tls_handshaking,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=64&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=64&size=20,,
http_req_sending,1783905259,0.023736,,,,true,,GET,http://springboot-api:8080/api/products?page=64&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=64&size=20,,
http_req_waiting,1783905259,170.326275,,,,true,,GET,http://springboot-api:8080/api/products?page=64&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=64&size=20,,
http_req_receiving,1783905259,0.718856,,,,true,,GET,http://springboot-api:8080/api/products?page=64&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=64&size=20,,
http_req_failed,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=64&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=64&size=20,,
checks,1783905259,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1783905259,0.000000,,,,,,,,,default,,,,,,,
http_reqs,1783905259,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=80&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=80&size=20,,
http_req_duration,1783905259,166.992764,,,,true,,GET,http://springboot-api:8080/api/products?page=80&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=80&size=20,,
http_req_blocked,1783905259,0.031291,,,,true,,GET,http://springboot-api:8080/api/products?page=80&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=80&size=20,,
http_req_connecting,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=80&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=80&size=20,,
http_req_tls_handshaking,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=80&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=80&size=20,,
http_req_sending,1783905259,0.023797,,,,true,,GET,http://springboot-api:8080/api/products?page=80&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=80&size=20,,
http_req_waiting,1783905259,166.463869,,,,true,,GET,http://springboot-api:8080/api/products?page=80&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=80&size=20,,
http_req_receiving,1783905259,0.505098,,,,true,,GET,http://springboot-api:8080/api/products?page=80&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=80&size=20,,
http_req_failed,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=80&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=80&size=20,,
checks,1783905259,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1783905259,0.000000,,,,,,,,,default,,,,,,,
data_sent,1783905259,113.000000,,,,,,,,,default,,,,,,,
data_received,1783905259,11812.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783905259,271.791148,,,,,,,,,default,,,,,,,
iterations,1783905259,1.000000,,,,,,,,,default,,,,,,,
data_sent,1783905259,113.000000,,,,,,,,,default,,,,,,,
data_received,1783905259,11980.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783905259,268.322312,,,,,,,,,default,,,,,,,
iterations,1783905259,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1783905259,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=79&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=79&size=20,,
http_req_duration,1783905259,163.481818,,,,true,,GET,http://springboot-api:8080/api/products?page=79&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=79&size=20,,
http_req_blocked,1783905259,0.003036,,,,true,,GET,http://springboot-api:8080/api/products?page=79&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=79&size=20,,
http_req_connecting,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=79&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=79&size=20,,
http_req_tls_handshaking,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=79&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=79&size=20,,
http_req_sending,1783905259,0.012735,,,,true,,GET,http://springboot-api:8080/api/products?page=79&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=79&size=20,,
http_req_waiting,1783905259,163.021217,,,,true,,GET,http://springboot-api:8080/api/products?page=79&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=79&size=20,,
http_req_receiving,1783905259,0.447866,,,,true,,GET,http://springboot-api:8080/api/products?page=79&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=79&size=20,,
http_req_failed,1783905259,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=79&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=79&size=20,,
checks,1783905259,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1783905259,0.000000,,,,,,,,,default,,,,,,,
http_reqs,1783905259,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=70&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=70&size=20,,
http_req_duration,1783905259,146.727688,,,,true,,GET,http://springboot-api:8080/api/products?page=70&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=70&size=20,,
