metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
checks,1782177418,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1782177418,0.000000,,,,,,,,,default,,,,,,,
data_sent,1782177419,113.000000,,,,,,,,,default,,,,,,,
data_received,1782177419,12277.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782177419,250.153276,,,,,,,,,default,,,,,,,
iterations,1782177419,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782177419,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=43&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=43&size=20,,
http_req_duration,1782177419,139.524189,,,,true,,GET,http://springboot-api:8080/api/products?page=43&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=43&size=20,,
http_req_blocked,1782177419,0.008687,,,,true,,GET,http://springboot-api:8080/api/products?page=43&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=43&size=20,,
http_req_connecting,1782177419,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=43&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=43&size=20,,
http_req_tls_handshaking,1782177419,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=43&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=43&size=20,,
http_req_sending,1782177419,0.090056,,,,true,,GET,http://springboot-api:8080/api/products?page=43&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=43&size=20,,
http_req_waiting,1782177419,139.011198,,,,true,,GET,http://springboot-api:8080/api/products?page=43&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=43&size=20,,
http_req_receiving,1782177419,0.422935,,,,true,,GET,http://springboot-api:8080/api/products?page=43&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=43&size=20,,
http_req_failed,1782177419,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=43&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=43&size=20,,
checks,1782177419,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1782177419,0.000000,,,,,,,,,default,,,,,,,
data_sent,1782177419,113.000000,,,,,,,,,default,,,,,,,
data_received,1782177419,12200.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782177419,240.228823,,,,,,,,,default,,,,,,,
iterations,1782177419,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782177419,1.000000,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,,
http_req_duration,1782177419,6.909281,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,,
http_req_blocked,1782177419,0.006844,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,,
http_req_connecting,1782177419,0.000000,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,,
http_req_tls_handshaking,1782177419,0.000000,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,,
http_req_sending,1782177419,0.149752,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,,
http_req_waiting,1782177419,6.519120,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,,
http_req_receiving,1782177419,0.240409,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,,
http_req_failed,1782177419,0.000000,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd2,,
checks,1782177419,1.000000,PUT 200,,,,,,,,default,,,,,,,
checks,1782177419,0.000000,PUT 404,,,,,,,,default,,,,,,,
error_rate,1782177419,0.000000,,,,,,,,,default,,,,,,,
vus,1782177419,1.000000,,,,,,,,,,,,,,,,
vus_max,1782177419,20.000000,,,,,,,,,,,,,,,,
data_sent,1782177419,649.000000,,,,,,,,,default,,,,,,,
data_received,1782177419,636.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782177419,108.407288,,,,,,,,,default,,,,,,,
iterations,1782177419,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782177419,1.000000,,,,true,,POST,http://springboot-api:8080/api/products,HTTP/1.1,default,,201,,,http://springboot-api:8080/api/products,,
http_req_duration,1782177419,4.050005,,,,true,,POST,http://springboot-api:8080/api/products,HTTP/1.1,default,,201,,,http://springboot-api:8080/api/products,,
http_req_blocked,1782177419,0.018135,,,,true,,POST,http://springboot-api:8080/api/products,HTTP/1.1,default,,201,,,http://springboot-api:8080/api/products,,
http_req_connecting,1782177419,0.000000,,,,true,,POST,http://springboot-api:8080/api/products,HTTP/1.1,default,,201,,,http://springboot-api:8080/api/products,,
http_req_tls_handshaking,1782177419,0.000000,,,,true,,POST,http://springboot-api:8080/api/products,HTTP/1.1,default,,201,,,http://springboot-api:8080/api/products,,
http_req_sending,1782177419,0.230360,,,,true,,POST,http://springboot-api:8080/api/products,HTTP/1.1,default,,201,,,http://springboot-api:8080/api/products,,
http_req_waiting,1782177419,3.667037,,,,true,,POST,http://springboot-api:8080/api/products,HTTP/1.1,default,,201,,,http://springboot-api:8080/api/products,,
http_req_receiving,1782177419,0.152608,,,,true,,POST,http://springboot-api:8080/api/products,HTTP/1.1,default,,201,,,http://springboot-api:8080/api/products,,
http_req_failed,1782177419,0.000000,,,,true,,POST,http://springboot-api:8080/api/products,HTTP/1.1,default,,201,,,http://springboot-api:8080/api/products,,
checks,1782177419,1.000000,POST 201,,,,,,,,default,,,,,,,
error_rate,1782177419,0.000000,,,,,,,,,default,,,,,,,
data_sent,1782177419,625.000000,,,,,,,,,default,,,,,,,
data_received,1782177419,636.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782177419,104.921543,,,,,,,,,default,,,,,,,
iterations,1782177419,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782177419,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=52&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=52&size=20,,
http_req_duration,1782177419,146.396133,,,,true,,GET,http://springboot-api:8080/api/products?page=52&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=52&size=20,,
http_req_blocked,1782177419,0.007414,,,,true,,GET,http://springboot-api:8080/api/products?page=52&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=52&size=20,,
http_req_connecting,1782177419,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=52&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=52&size=20,,
http_req_tls_handshaking,1782177419,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=52&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=52&size=20,,
http_req_sending,1782177419,0.031472,,,,true,,GET,http://springboot-api:8080/api/products?page=52&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=52&size=20,,
http_req_waiting,1782177419,146.013987,,,,true,,GET,http://springboot-api:8080/api/products?page=52&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=52&size=20,,
http_req_receiving,1782177419,0.350674,,,,true,,GET,http://springboot-api:8080/api/products?page=52&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=52&size=20,,
http_req_failed,1782177419,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=52&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=52&size=20,,
checks,1782177419,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1782177419,0.000000,,,,,,,,,default,,,,,,,
data_sent,1782177419,113.000000,,,,,,,,,default,,,,,,,
data_received,1782177419,11882.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782177419,247.454869,,,,,,,,,default,,,,,,,
iterations,1782177419,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782177419,1.000000,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_duration,1782177419,4.493064,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_blocked,1782177419,0.010210,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_connecting,1782177419,0.000000,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_tls_handshaking,1782177419,0.000000,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_sending,1782177419,0.070748,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_waiting,1782177419,4.203950,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_receiving,1782177419,0.218366,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_failed,1782177419,0.000000,,,,true,,PUT,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
checks,1782177419,1.000000,PUT 200,,,,,,,,default,,,,,,,
checks,1782177419,0.000000,PUT 404,,,,,,,,default,,,,,,,
error_rate,1782177419,0.000000,,,,,,,,,default,,,,,,,
data_sent,1782177419,649.000000,,,,,,,,,default,,,,,,,
data_received,1782177419,636.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782177419,105.677815,,,,,,,,,default,,,,,,,
iterations,1782177419,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782177419,1.000000,,,,true,,DELETE,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,HTTP/1.1,default,,204,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,,
http_req_duration,1782177419,4.925717,,,,true,,DELETE,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,HTTP/1.1,default,,204,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,,
http_req_blocked,1782177419,0.008848,,,,true,,DELETE,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,HTTP/1.1,default,,204,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,,
http_req_connecting,1782177419,0.000000,,,,true,,DELETE,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,HTTP/1.1,default,,204,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,,
http_req_tls_handshaking,1782177419,0.000000,,,,true,,DELETE,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,HTTP/1.1,default,,204,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,,
http_req_sending,1782177419,0.067782,,,,true,,DELETE,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,HTTP/1.1,default,,204,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,,
http_req_waiting,1782177419,4.725747,,,,true,,DELETE,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,HTTP/1.1,default,,204,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,,
http_req_receiving,1782177419,0.132188,,,,true,,DELETE,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,HTTP/1.1,default,,204,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,,
http_req_failed,1782177419,0.000000,,,,true,,DELETE,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,HTTP/1.1,default,,204,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cca3,,
checks,1782177419,1.000000,DEL 204,,,,,,,,default,,,,,,,
checks,1782177419,0.000000,DEL 404,,,,,,,,default,,,,,,,
error_rate,1782177419,0.000000,,,,,,,,,default,,,,,,,
data_sent,1782177419,125.000000,,,,,,,,,default,,,,,,,
data_received,1782177419,54.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782177419,106.589712,,,,,,,,,default,,,,,,,
iterations,1782177419,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782177419,1.000000,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_duration,1782177419,3.296525,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_blocked,1782177419,0.006292,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_connecting,1782177419,0.000000,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_tls_handshaking,1782177419,0.000000,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_sending,1782177419,0.027985,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_waiting,1782177419,2.989441,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_receiving,1782177419,0.279099,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
http_req_failed,1782177419,0.000000,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584ccd3,,
checks,1782177419,1.000000,GET by ID 200,,,,,,,,default,,,,,,,
checks,1782177419,0.000000,GET by ID 404,,,,,,,,default,,,,,,,
error_rate,1782177419,0.000000,,,,,,,,,default,,,,,,,
data_sent,1782177420,122.000000,,,,,,,,,default,,,,,,,
data_received,1782177420,636.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782177420,104.050650,,,,,,,,,default,,,,,,,
iterations,1782177420,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782177420,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=44&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=44&size=20,,
http_req_duration,1782177420,184.888099,,,,true,,GET,http://springboot-api:8080/api/products?page=44&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=44&size=20,,
http_req_blocked,1782177420,0.009739,,,,true,,GET,http://springboot-api:8080/api/products?page=44&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=44&size=20,,
http_req_connecting,1782177420,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=44&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=44&size=20,,
http_req_tls_handshaking,1782177420,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=44&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=44&size=20,,
http_req_sending,1782177420,0.052653,,,,true,,GET,http://springboot-api:8080/api/products?page=44&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=44&size=20,,
http_req_waiting,1782177420,184.680183,,,,true,,GET,http://springboot-api:8080/api/products?page=44&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=44&size=20,,
http_req_receiving,1782177420,0.155263,,,,true,,GET,http://springboot-api:8080/api/products?page=44&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=44&size=20,,
http_req_failed,1782177420,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=44&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=44&size=20,,
checks,1782177420,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1782177420,0.000000,,,,,,,,,default,,,,,,,
vus,1782177420,2.000000,,,,,,,,,,,,,,,,
vus_max,1782177420,20.000000,,,,,,,,,,,,,,,,
http_reqs,1782177420,1.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=34&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=34&size=20,,
http_req_duration,1782177420,211.178777,,,,true,,GET,http://springboot-api:8080/api/products?page=34&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=34&size=20,,
http_req_blocked,1782177420,0.472075,,,,true,,GET,http://springboot-api:8080/api/products?page=34&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=34&size=20,,
http_req_connecting,1782177420,0.344045,,,,true,,GET,http://springboot-api:8080/api/products?page=34&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=34&size=20,,
http_req_tls_handshaking,1782177420,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=34&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=34&size=20,,
http_req_sending,1782177420,0.106247,,,,true,,GET,http://springboot-api:8080/api/products?page=34&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=34&size=20,,
http_req_waiting,1782177420,210.848528,,,,true,,GET,http://springboot-api:8080/api/products?page=34&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=34&size=20,,
http_req_receiving,1782177420,0.224002,,,,true,,GET,http://springboot-api:8080/api/products?page=34&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=34&size=20,,
http_req_failed,1782177420,0.000000,,,,true,,GET,http://springboot-api:8080/api/products?page=34&size=20,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products?page=34&size=20,,
checks,1782177420,1.000000,GET 200,,,,,,,,default,,,,,,,
error_rate,1782177420,0.000000,,,,,,,,,default,,,,,,,
data_sent,1782177420,113.000000,,,,,,,,,default,,,,,,,
data_received,1782177420,12103.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782177420,285.355074,,,,,,,,,default,,,,,,,
iterations,1782177420,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782177420,1.000000,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,,
http_req_duration,1782177420,2.966116,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,,
http_req_blocked,1782177420,0.005781,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,,
http_req_connecting,1782177420,0.000000,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,,
http_req_tls_handshaking,1782177420,0.000000,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,,
http_req_sending,1782177420,0.103522,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,,
http_req_waiting,1782177420,2.718463,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,,
http_req_receiving,1782177420,0.144131,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,,
http_req_failed,1782177420,0.000000,,,,true,,GET,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,HTTP/1.1,default,,200,,,http://springboot-api:8080/api/products/6a39d5076ad750177584cc99,,
checks,1782177420,1.000000,GET by ID 200,,,,,,,,default,,,,,,,
checks,1782177420,0.000000,GET by ID 404,,,,,,,,default,,,,,,,
error_rate,1782177420,0.000000,,,,,,,,,default,,,,,,,
data_sent,1782177420,113.000000,,,,,,,,,default,,,,,,,
data_received,1782177420,11880.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782177420,312.728099,,,,,,,,,default,,,,,,,
iterations,1782177420,1.000000,,,,,,,,,default,,,,,,,
